name,rating,description,website_url,formatted_address,latitude,longitude,price_level
Ellis Island,,"From 1892 to 1924, this site was the main gateway to the U.S. & admitted over 12 million immigrants.",https://www.visithudson.org/things-to-do/attractions/ellis-island/,"Ellis Island, New York, NY 10280, USA",40.6994748,-74.0395587,
Ferry Point Park,,"Promenade on 1.5 miles of shoreline, plus sports areas, a public golf course & NYC skyline views.",https://www.nycgovparks.org/parks/ferry-point-park,"10 Hutchinson Riv Pkwy, Bronx, NY 10465, USA",40.81149550000001,-73.8377874,
Flatiron Building,,Architect Daniel Burnham's iconic 1902 triangular tower nicknamed for its clothes iron look.,,"175 5th Ave, New York, NY 10010, USA",40.7410605,-73.9896986,
Flushing Meadows Corona Park,,"Enormous greenspace housing World's Fair monuments, plus museums, sports facilities, a zoo & more.",http://www.nycgovparks.org/parks/fmcp,"P5R5+2P, Queens, NY 11354, USA",40.7400625,-73.8406875,
Flushing Town Hall,,,http://www.flushingtownhall.org/,"137-35 Northern Blvd, Flushing, NY 11354, USA",40.7637342,-73.8299598,
Fort Jay,,"National Park Service site, featuring tours of Fort Jay & Castle Williams on an island in NY Harbor.",http://www.nps.gov/gois/learn/historyculture/fortjay.htm,"Andes Rd, Brooklyn, NY 11231, USA",40.6913721,-74.01598059999999,
Fort Totten Park,,"Picturesque recreation area with a historic Civil War fortress, wildlife, a nearby pool & more.",https://www.nycgovparks.org/parks/fort-totten-park,"Totten Ave. &, 15th Rd, Fort Totten, NY 11359, USA",40.7920899,-73.7760996,
Fort Wadsworth Visitor Center and Museum,,,https://www.nps.gov/gate/learn/historyculture/fort-wadsworth-museum.htm,"120 New York Ave, Staten Island, NY 10305, USA",40.6037941,-74.0579303,
Fort Wood,,"Remnants of a stone fort built to defend the harbor in 1807, located below the Statue of Liberty.",https://www.nps.gov/places/fort-wood-fort-gibson.htm,"1 Liberty Island - Ellis Island, New York, NY 10004, USA",40.6895453,-74.0449292,
Fountain of the Dolphins,,,https://www.nycgovparks.org/parks/fdr-boardwalk-and-beach/monuments/1817,"378 Sand Ln, Staten Island, NY 10305, USA",40.5902165,-74.066391,
Fountain of the Planets,,,https://www.nycgovparks.org/parks/flushing-meadows-corona-park/,"Universe Ct, Flushing, NY 11355, USA",40.7486202,-73.8380993,
Franklin D. Roosevelt Boardwalk and Beach,,,https://www.nycgovparks.org/parks/fdr-boardwalk-and-beach,"Fr Capodanno Blvd, Staten Island, NY 10306, USA",40.5791172,-74.07757990000002,
General William Tecumseh Sherman Monument,,Landmark gilded statue of former New York resident Union Gen. William T. Sherman on his horse.,https://www.centralparknyc.org/locations/william-tecumseh-sherman,"764 Doris C Freedman Pl, New York, NY 10019, USA",40.7648084,-73.97306619999999,
Glover's Rock,,,https://www.nycgovparks.org/parks/pelham-bay-park/monuments/590,"Orchard Beach Rd, Bronx, NY 10464, USA",40.8650699,-73.8030556,
Governors Island National Monument,,"From 1794 to 1966, the US Army was found on Governors Island which is now a National monument.",https://www.nps.gov/gois/contacts.htm,"10 South St, New York, NY 10004, USA",40.6902132,-74.0172006,
Great Kills Park,,"This waterfront greenspace near Great Kills Harbor features trails, a salt marsh & 4 beaches.",https://www.nycgovparks.org/parks/great-kills-park/,"3270 Hylan Blvd, Staten Island, NY 10306, USA",40.5492367,-74.1238486,
Greenbelt Nature Center,,"Hosting nature education programs, this space also features exhibits about the local greenbelt.",http://www.sigreenbelt.org/,"700 Rockland Ave, Staten Island, NY 10314, USA",40.5884511,-74.13916669999999,
Hamilton Grange National Memorial,,Restored founding father's home relocated to a park location with furnished rooms & a gift shop.,http://www.nps.gov/hagr/index.htm,"414 W 141st St, New York, NY 10031, USA",40.8213605,-73.9473024,
Hendrick I. Lott House,,,http://www.lotthouse.org/,"1940 E 36th St, Brooklyn, NY 11234, USA",40.6103011,-73.9325837,
High Rock Park,,"City park known for its ponds, wetlands, walking trails & a hill with panoramic views at the top.",https://www.nycgovparks.org/parks/high-rock-park,"200 Nevada Ave, Staten Island, NY 10314, USA",40.5825314,-74.1230547,
Historic Macombs Dam Swing Bridge,,,http://www.nyc.gov/html/dot/html/infrastructure/bridges-harlem.shtml,"W 155th St, Bronx, NY 10451, USA",40.8280627,-73.9338563,
Historic Richmond Town,,"100-acre site exploring the diversity of the American experience, from colonial days to the present.",http://www.historicrichmondtown.org/,"441 Clarke Ave, Staten Island, NY 10306, USA",40.5709205,-74.1456038,
"Holiday Train Show, NYBG",,,https://www.nybg.org/event/holiday-train-show/,"2900 Southern Blvd, Bronx, NY 10458, USA",40.863973,-73.88189179999999,
Jane's Carousel,,Restored 1922 carousel set in Brooklyn Bridge Park with the bridge & Manhattan skyline views.,http://www.janescarousel.org/,"1 Old, Dock St, Brooklyn, NY 11201, USA",40.70445,-73.99238849999999,
King Manor Museum,,"Historic 1806 home of Rufus King, a signer of the Constitution & anti-slavery activist, with tours.",http://www.kingmanor.org/,"150-03 Jamaica Ave, Jamaica, NY 11432, USA",40.7030183,-73.80375599999999,
Louis Armstrong House Museum,,Guided tours offered of the furnished house & gardens where the famed jazz trumpeter lived.,https://www.louisarmstronghouse.org/,"34-56 107th St, Queens, NY 11368, USA",40.7545794,-73.861519,
Madison Square Garden,,"Billed as the ""world's most famous arena"", this icon hosts pro sports, concerts & other big events.",https://www.msg.com/madison-square-garden,"New York, NY 10001, USA",40.7505045,-73.9934387,
Main Street Park,,"This 3.5-acre greenspace features a nautically themed play area, plus a dog run & water views.",https://www.brooklynbridgepark.org/park/main-street,"Plymouth St, Brooklyn, NY 11201, USA",40.7044879,-73.990022,
Manhattan Bridge,,"Opened in 1909, this suspension bridge between Brooklyn & Manhattan is known for its ornate portal.",https://www.nyc.gov/html/dot/html/infrastructure/manhattan-bridge.shtml,"Manhattan Brg, New York, NY 11201, USA",40.7074959,-73.99077419999999,
Maritime Industry Museum at Fort Schuyler,,,http://www.sunymaritime.edu/about/visiting-maritime/maritime-museum,"6 Pennyfield Ave, Bronx, NY 10465, USA",40.8051665,-73.7911226,
Midtown Manhattan Skyline,,,,"New York, Queens, NY 10044, USA",40.7451591,-73.95960769999999,
Mosaic House,,,https://www.susangardnerart.com/,"108 Wyckoff St, Brooklyn, NY 11237, USA",40.6854391,-73.9896746,
Mount Loretto Unique Area,,,http://www.dec.ny.gov/outdoor/8291.html,"20 Kenny Rd, Staten Island, NY 10309, USA",40.5072787,-74.2180143,
Museum of the Moving Image,,"The history of film, television & digital media told via interactive displays, plus screenings.",https://movingimage.org/,"36-01 35th Ave, Queens, NY 11106, USA",40.7563454,-73.9239496,
National Lighthouse Museum,,"Intimate museum with exhibits about the history of lighthouses, with an emphasis on local examples.",http://www.lighthousemuseum.org/,"200 The, Promenade at Lighthouse Point, Staten Island, NY 10301, USA",40.6407468,-74.0734928,
New York Aquarium,,Aquarium on the Coney Island boardwalk hosting exhibits on marine life & daily sea lion shows.,http://www.nyaquarium.com/,"602 Surf Ave, Brooklyn, NY 11224, USA",40.5743017,-73.9748532,
New York Botanical Garden,,"Sprawling spot of 50 gardens, 30,000 trees & landmark glasshouse with rain forest & cactus displays.",https://www.nybg.org/,"2900 Southern Blvd, Bronx, NY 10458, USA",40.8622871,-73.8773946,
New York Hall of Science,,This former 1964 World's Fair pavilion now houses more than 450 interactive science & tech exhibits.,http://nysci.org/,"47-01 111th St, Corona, NY 11368, USA",40.7472583,-73.8516925,
New York State Pavilion,,Observation towers & an elliptical structure are among the remnants of a 1964 World's Fair pavilion.,https://www.nycgovparks.org/parks/flushing-meadows-corona-park/highlights/12632,"Perimeter Rd. &, Meridian Rd, Corona, NY 11368, USA",40.7436022,-73.8443578,
New York State Pavilion Observation Towers,,,https://www.nycgovparks.org/parks/flushing-meadows-corona-park/highlights/12632,"Flushing Meadows Corona Park, Corona, NY 11368, USA",40.7439835,-73.8449881,
New York Transit Museum,,"Housed in a 1936 subway station, this museum features interactive exhibits like vintage trains.",https://www.nytransitmuseum.org/,"99 Schermerhorn St, Brooklyn, NY 11201, USA",40.69057,-73.99006779999999,
NY City Skyline Vista Point,,,,"Liberty Island, New York, NY 10004, USA",40.6907403,-74.0452713,
Old Stone House of Brooklyn,,"Reconstructed Dutch farmstead & site of the 1776 Battle of Brooklyn, with local history displays.",https://theoldstonehouse.org/,"336 3rd St, Brooklyn, NY 11215, USA",40.6729885,-73.98460229999999,
One World Trade Center,,,https://wtc.com/,"285 Fulton St, New York, NY 10007, USA",40.7127431,-74.0133795,
Park Slope Historic District,,,https://hdc.org/buildings/park-slope-historic-district/,"188 8th Ave, Brooklyn, NY 11215, USA",40.6699717,-73.9759436,
Pelham Bay Park,,"New York City's largest park with riding trails, golf courses & Orchard Beach on Long Island Sound.",https://www.nycgovparks.org/parks/pelham-bay-park,"Middletown Road & Stadium, Avenue, Bronx, NY 10465, USA",40.8667516,-73.81011029999999,
Pier 3 Greenway Terrace,,"Waterfront park offering a granite terrace, art installations, open lawns & panoramic skyline views.",http://www.brooklynbridgepark.org/,"Furman St, Brooklyn, NY 11201, USA",40.6979351,-73.99812399999999,
Poe Park,,Veteran park named after Edgar Allan Poe houses a playground & the author's historic cottage.,https://www.nycgovparks.org/parks/poe-park,"Grand Concourse bet. E. 192 St. and, E Kingsbridge Rd, Bronx, NY 10458, USA",40.8648137,-73.8945473,
Prince's Bay Lighthouse,,,,"Staten Island, NY 10309, USA",40.5077062,-74.21339449999999,
Prospect Park,,"Sprawling city park featuring the Audubon Center in the historic Boathouse, plus Prospect Park Zoo.",https://www.prospectpark.org/,"Brooklyn, NY, USA",40.6602037,-73.9689558,
Prospect Park Zoo,,"Nearly 400 animals of 150 species within the confines of a 12-acre menagerie, suitable for all ages.",http://www.prospectparkzoo.com/,"450 Flatbush Ave, Brooklyn, NY 11225, USA",40.665709,-73.9644473,
Queens Botanical Garden,,"39 acres planted for the 1939 World's Fair, expanded for 1964 fair, offers themed gardens & events.",http://www.queensbotanical.org/,"Visitors & Administration Building, 43-50 Main St, Flushing, NY 11355, USA",40.7512393,-73.8261905,
Queens County Farm Museum,,"Historic colonial farmhouse with 47 acres of sustainable lands, plus educational programs & tours.",http://www.queensfarm.org/,"73-50 Little Neck Pkwy, Queens, NY 11004, USA",40.7474785,-73.7220059,
Queens Museum,,"Visual arts on display along with The Panorama, a building-for-building model of New York City.",http://www.queensmuseum.org/,"Flushing Meadows Corona Park, Building, Corona, NY 11368, USA",40.745914,-73.8467247,
Queens Zoo,,"More than 75 species from the Americas represented, including Andean bears, pumas, parrots & bison.",http://www.queenszoo.com/,"53-51 111th St, Corona, NY 11368, USA",40.7442504,-73.8494687,
Roberto Clemente State Park Lookout,,,,"Roberto Clemente State Park, 301 W Tremont Ave, Bronx, NY 10453, USA",40.8542248,-73.9217509,
Rockefeller Center,,"Famous complex that's home to TV studios, plus a seasonal ice rink & a giant Christmas tree.",https://www.rockefellercenter.com/,"45 Rockefeller Plaza, New York, NY 10111, USA",40.7587402,-73.9786736,
Rockefeller Fountain,,,http://www.nycgovparks.org/about/history/historical-signs/listings?id=13298,"Bronx Park Rd, Bronx, NY 10460, USA",40.8538218,-73.87773250000001,
Samuel Pell House,,,,"586 City Island Ave, Bronx, NY 10464, USA",40.854301,-73.790198,
Snug Harbor Cultural Center & Botanical Garden,,"19th-century home for retired sailors now features cultural events, sculptures & a fountain.",http://www.snug-harbor.org/,"1000 Richmond Ter, Staten Island, NY 10301, USA",40.6433718,-74.1027431,
Soldier Monument,,,,"P5XR+3G, Flushing, NY 11355, USA",40.7476875,-73.80868749999999,
Soldiers and Sailors Memorial Arch,,Granite 80-foot high triumphal arch honoring American Civil War unveiled in 1892.,https://www.nycgovparks.org/parks/grand-army-plaza/monuments/1463,"20 Grand Army Plz, Brooklyn, NY 11238, USA",40.6730012,-73.9699011,
Soldiers' and Sailors' Monument,,,https://www.nycgovparks.org/parks/riverside-park/highlights/12871,"Riverside Dr, W 89th St, New York, NY 10024, USA",40.7919925,-73.9790084,
Southernmost Point of New York,,,,"Richmond County, Staten Island, NY, USA",40.4957781,-74.24714469999999,
Split Rock,,Giant ancient glacial boulder associated with legends of  American settlers in Colonial times.,http://www.nycgovparks.org/parks/pelhambaypark/highlights/11662,"New England Thruway, Bronx, NY 10464, USA",40.8864794,-73.8149308,
St. Patrick's Cathedral,,Towering Neo-Gothic church from 1879 with twin spires & storied history opposite Rockefeller Center.,https://www.saintpatrickscathedral.org/,"5th Ave, New York, NY 10022, USA",40.7586117,-73.9761953,
Staten Island Boat Graveyard,,,,"Arthur Kill Rd, Staten Island, NY, USA",40.5558235,-74.21658529999999,
Staten Island Museum,,"General-interest museum with exhibits covering local history, art & the natural sciences.",http://www.statenislandmuseum.org/,"1000 Richmond Ter, Staten Island, NY 10301, USA",40.6444768,-74.1027563,
Staten Island Zoo,,"8-acre zoo with more than 1,100 animals, including many reptiles, & an African Savannah exhibit.",http://www.statenislandzoo.org/,"614 Broadway, Staten Island, NY 10310, USA",40.6250833,-74.1153588,
Statue of Liberty,,"Iconic National Monument opened in 1886, offering guided tours & a museum, plus harbor & city views.",https://www.nps.gov/stli/index.htm,"New York, NY 10004, USA",40.6892494,-74.04450039999999,
Statue of Liberty Lookout,,"Bayside observation point looking toward the iconic Lady Liberty statue, with benches & a walkway.",http://www.thebattery.org/,"Battery Park Underpass, New York, NY 10004, USA",40.7009236,-74.0151612,
Steinway Mansion,,,,"18-33 41st St, Astoria, NY 11105, USA",40.778752,-73.89707299999999,
Strawberry Fields,,"Quiet, shady patch of Central Park with black-&-white tile mosaic honoring Beatle John Lennon.",https://www.centralparknyc.org/locations/strawberry-fields,"Q2GG+83, New York, NY 10019, USA",40.7757544,-73.97520759999999,
The Big C Rock,,,http://www.columbia.edu/,"40.876106, -73.918971, 2400 Johnson Ave, Bronx, NY 10463, USA",40.8760989,-73.9189853,
The Bronx Museum of the Arts,,"Specializing in contemporary art by New Yorkers of Latin, Asian & African-American descent.",http://www.bronxmuseum.org/,"1040 Grand Concourse, Bronx, NY 10456, USA",40.8311193,-73.9198562,
The Channel Gardens,,"Themed, seasonal landscaped gardens around a water feature at the foot of a landmark skyscraper.",https://www.rockefellercenter.com/attractions/the-channel-gardens/,"New York, NY 10020, USA",40.7585013,-73.97808700000002,
The Conference House,,This historic riverfront home was the site of failed peace talks during the Revolutionary War.,http://conferencehouse.org/,"7455 Hylan Blvd, Staten Island, NY 10307, USA",40.5031274,-74.25325099999999,
The Green-Wood Cemetery,,"Once a Revolutionary War battlefield, this sprawling, 478-acre cemetery is home to notable figures.",https://www.green-wood.com/,"25th St, Brooklyn, NY 11232, USA",40.6525726,-73.9916336,
The High Bridge,,"Built in 1848, New York City’s oldest bridge is now a steel-arch hike & bike path with river views.",http://www.nycgovparks.org/park-features/highbridge-park/planyc,"Harlem River Dr, New York, NY 10033, USA",40.8423253,-73.930101,
The Little Red Lighthouse,,This quaint decommissioned lighthouse beneath the George Washington Bridge is open to visitors.,http://www.nycgovparks.org/parks/fort-washington-park/highlights/11044,"Fort Washington Park, Hudson River Greenway, New York, NY 10032, USA",40.8502813,-73.946979,
The Met Cloisters,,"Branch of the Metropolitan, showcasing medieval art in a French monastery overlooking the Hudson.",https://www.metmuseum.org/plan-your-visit/met-cloisters,"99 Margaret Corbin Dr, New York, NY 10040, USA",40.8648628,-73.9317274,
The Museum of Bronx History (MBH) at the Valentine-Varian House,,Bi-annual exhibits about the history of the Bronx in a circa-1758 stone farmhouse.,https://bronxhistoricalsociety.org/museum,"3266 Bainbridge Ave, Bronx, NY 10467, USA",40.8773882,-73.8794419,
The Noble Maritime Collection,,"Museum displaying works by noted marine artist John A. Noble, plus his restored houseboat studio.",http://www.noblemaritime.org/,"Building D, 1000 Richmond Ter #8, Staten Island, NY 10301, USA",40.6443626,-74.10180179999999,
The Van Cortlandt House Museum,,"This historic, 18th-century house on a 1,000-acre urban park has many heirlooms on display.",http://www.vchm.org/,"6036 Broadway, Bronx, NY 10471, USA",40.8911234,-73.89482439999999,
The Woolworth Building,,"1913 neo-Gothic skyscraper, once the world's tallest building & still an architectural landmark.",https://www.woolworthbuilding.com/,"233 Broadway, New York, NY 10007, USA",40.71243,-74.0083547,
The Wyckoff House Museum,,"Circa-1652 home built by Netherlands native Pieter Claesen Wyckoff, featuring artifacts & a garden.",http://www.wyckoffmuseum.org/,"5816 Clarendon Rd, Brooklyn, NY 11203, USA",40.6443479,-73.92082839999999,
Times Square,,"Bustling destination in the heart of the Theater District known for bright lights, shopping & shows.",https://www.timessquarenyc.org/,"Manhattan, NY 10036, USA",40.7579747,-73.9855426,
